epoch,cumulative_energy_j,val_r2,info_gain_nats
0,0.005005327874660492,0.0,0.0
1,2.5911954480466366,0.6566654493041333,0.5345249703583673
2,6.647463971227693,0.6920842401371474,0.5889645201785985
3,10.62126702329476,0.7093283836701112,0.6177805576141895
4,14.61597480527327,0.7199027707801191,0.6363092444376938
5,17.96258931060276,0.72710730459371,0.6493383090920956
6,20.427742071100212,0.7332136489853187,0.6606535621825885
7,22.894089096601295,0.7369527766416122,0.6677108532134698
8,25.31137144523635,0.7411437642775605,0.6757412229120889
9,27.82667228442726,0.7447886194633415,0.682831566963214
10,30.251389299474667,0.7477440858076322,0.688655587132807
11,32.652423231999826,0.7502017223192201,0.6935507880535718
12,35.031828923778384,0.7528948907966295,0.698970744769281
13,37.41571179099474,0.754532126648877,0.7022946012121538
14,39.82608867709937,0.7563010478221528,0.7059108089998736
15,42.1882360728575,0.7574460230677661,0.7082655040427331
16,44.59012895896213,0.758714233459236,0.7108866473302461
17,46.97486469388602,0.76017420206152,0.7139212305569665
18,49.390382522069665,0.761846205546804,0.7174193094116866
19,51.7538205953219,0.7628305598236221,0.7194902279199854
20,54.12705215027666,0.7631580788498873,0.7201811798783297
21,56.527295749004814,0.7635636867039963,0.7210381978518844
22,58.91823721111853,0.7639638911412635,0.721885241010838
23,61.2735418328476,0.7666218452665889,0.7275475796697372
24,63.70731109673198,0.766874205205672,0.72808853964222
25,66.09040835322851,0.7682544851294364,0.7310577140163884
26,68.46388422002616,0.7676869053960174,0.729834635713672
27,70.81176560038057,0.7681034018790734,0.7307318522116101
28,73.28916291458874,0.7690975555386718,0.7328799880055406
29,75.65024384467611,0.7699738555669395,0.734781152535481
30,77.99358810779755,0.7703057109720096,0.7355030161694587
31,80.35574473858928,0.7698062422169933,0.7344169497781686
32,82.78486405363489,0.7704354361345727,0.73578548250668
33,85.2172919327704,0.7709318199126991,0.7368677950508512
34,87.53588324307529,0.7715689228280608,0.7382603728902496
35,89.95253594307911,0.7711798719439795,0.7374095255365055
36,92.3868700592673,0.7718460603559474,0.738867351988806
