epoch,cumulative_energy_j,val_r2,info_gain_nats
0,0.0,0.0,0.0
1,0.13608305598354342,0.650810289369396,0.5260699604994531
2,1.5476743994862794,0.6857605766643149,0.5788000444628234
3,2.9231000803141356,0.7038846646347444,0.6085031270231603
4,4.327622901721597,0.7166838309392254,0.6305958998932075
5,5.694287246701408,0.7253660778979495,0.6461581302476999
6,7.099167290721726,0.7320102680956121,0.6584033064974348
7,8.505147150252675,0.7373218046493943,0.6684127939134222
8,9.896102905227853,0.741847023182503,0.6771014681874612
9,11.273126049946429,0.7456578396036339,0.6845374151490993
10,12.669180878275442,0.7488809661708697,0.6909141069513786
11,14.089947809060574,0.7518106472012921,0.6967816524000713
12,15.471018213551115,0.754389856419156,0.7020048911685436
13,16.87939273916278,0.7567249324848601,0.7067812553740568
14,18.30676731753452,0.75879430467652,0.7110526009778186
15,19.69982228530786,0.7605623830036735,0.7147311839457343
16,21.11859534203601,0.7622478069409361,0.7182631766879941
17,22.556649118569325,0.7637728363957471,0.7214806896364683
18,23.941782006409074,0.7652542163276224,0.7246260609910514
19,25.379303001697732,0.7665274328309302,0.7273453470662166
20,26.765536930554102,0.7676570655230679,0.7297704164393638
21,28.185076060636092,0.7687260149842838,0.732076094490582
22,29.58999325119319,0.7696875815650179,0.7341592753739378
23,31.02239136550331,0.770649960056971,0.7362529418907218
24,32.40358645167553,0.7715316832127561,0.7381788678239715
25,33.84403430910683,0.7724603604211941,0.7402154079311514
26,35.22289997722685,0.7733950064007162,0.7422734467822393
27,36.64679171274354,0.7742068215304759,0.744067919110522
28,38.07756337700606,0.7750915276565276,0.7460308745618058
29,39.46757617316875,0.7758951539422483,0.74782063693824
30,40.8988636997448,0.7767118682882237,0.7496461355351683
31,42.28675146663433,0.7774670742707885,0.7513401037592383
32,43.68660379987068,0.7781412805357191,0.7528572492535404
33,45.08475653748703,0.7786854606304976,0.7540851671331351
34,46.499385856257696,0.7791989471263545,0.7552465980705422
35,47.939628362239986,0.7797757117189661,0.7565543798862395
36,49.36563538180902,0.7802213242737855,0.757567129216631
37,50.748790955187964,0.7805458643381439,0.7583060087242725
38,52.195266179046655,0.7809267676440186,0.759174605371703
39,53.598393340159674,0.7813570771971589,0.7601576846725061
40,55.05125933641272,0.7817517787376002,0.7610611171480478
41,56.45275531995792,0.7820720928243111,0.761795485957821
42,57.88046820201139,0.7824771542698451,0.7627256980648466
43,59.3117910917799,0.7828654704761512,0.763619082904777
44,60.72836075297837,0.7831702670138752,0.7643214370250907
45,62.1775220596638,0.7834948649411867,0.7650705066522067
46,63.58171135074826,0.783870538976737,0.7659388471256077
47,65.00539758731477,0.7842102473599969,0.7667253563675241
48,66.42025077980063,0.7845473667720664,0.7675070965020525
49,67.84689158850027,0.7847861762052755,0.7680616078966399
50,69.27858945381749,0.7850380564207469,0.7686471365650588
51,70.70563125270243,0.785261007970855,0.7691659894500292
52,72.10162427919302,0.7854815997353847,0.7696798810868611
53,73.54858364652445,0.7857346132504375,0.7702699536410961
54,74.94904083339493,0.7859713135319246,0.7708226120138992
55,76.39274945664081,0.7862471865456414,0.7714675044461591
56,77.79691024956858,0.7863979158852478,0.7718202074260803
57,79.23764697141307,0.7866448383047917,0.7723985380423101
58,80.65748925381811,0.7867269815612425,0.7725910786697017
