epoch,cumulative_energy_j,val_r2,info_gain_nats
0,0.0,0.0,0.0
1,1.52128151439476,0.673655419958435,0.5599007309238618
2,3.6660050084419247,0.7159185304173575,0.6292471086155678
3,5.767790241118192,0.7342019735536071,0.6625092788438472
4,7.740505993811608,0.7465941612555536,0.6863814848743438
5,9.822005281643749,0.75347973504791,0.7001555390597628
6,11.85882953794873,0.7580546277668441,0.7095216564405351
7,13.787643065891148,0.7620151939646663,0.7177742237681036
8,15.656342913218259,0.7648866841335671,0.7238438429402017
9,17.609896399433616,0.766816749438014,0.7279653257167753
10,19.507029050745608,0.7697483511117844,0.7342912212885905
11,21.410193274068355,0.7719805454032339,0.739162163244527
12,23.36365627312994,0.7742499423708266,0.744163415703172
13,25.27620752779436,0.7763748177868617,0.7488919611689934
14,27.208675288928273,0.7783311203139373,0.75328527174904
15,29.195523913026094,0.7797913073011217,0.7565897895463594
16,31.162718451235055,0.7813535230399502,0.7601495569721534
17,33.07133116140724,0.7828218544271242,0.7635186574470949
18,35.057538183793184,0.7838914885879928,0.765987314897086
19,36.97149847472095,0.785317375767713,0.769297253911452
20,38.931954934026486,0.7865283771722105,0.7721256846514399
21,40.850680911827446,0.7874526451365134,0.7742952345139161
22,42.80479069494951,0.7890179150545732,0.7779910272913274
23,44.75958067706346,0.7897396993232981,0.7797044944060807
24,46.745814984872226,0.7912055696801955,0.783202549021505
25,48.702683923433064,0.791923748933852,0.7849253373974762
26,50.71044494757843,0.7929592411018492,0.7874198011049901
27,52.61465677959848,0.7936952771242587,0.7892004829626905
28,54.56813038438058,0.7945825652335261,0.7913555515360337
29,56.52448903775632,0.7948235665445695,0.7919425094946695
30,58.49003528379476,0.7954879499991052,0.7935641905127446
31,60.49122441837073,0.7960260903820929,0.7948815936734633
32,62.4609247352953,0.7968165906680712,0.7968231067998232
33,64.36584391609681,0.796832517207051,0.7968623008542638
34,66.3256826237154,0.7977764973839202,0.7991908723247915
35,68.27620543581105,0.7981770437213577,0.8001822099787471
36,70.28815358733463,0.7986933566687401,0.8014629723692879
37,72.24966401541734,0.79938572083421,0.8031856118527684
38,74.20364612071538,0.7997022909496809,0.8039752369838953
39,76.13135349783636,0.8003700466284116,0.805644929685886
40,78.08593644174206,0.8006963771596267,0.8064629370521755
41,80.0548110515647,0.8010556600128221,0.8073650959687382
42,82.01971546701276,0.8014932559554433,0.80846610219824
43,83.97278561155093,0.801780438144946,0.8091899822016418
44,85.9206462359531,0.802692483297684,0.8114958844234774
45,87.92949535018145,0.8026489527553948,0.8113855851763756
46,89.89996943318701,0.8033507038370029,0.8131666796231293
47,91.87232072514665,0.8033844803169593,0.8132525669913312
48,93.83066564439179,0.8037051343847318,0.814068666923931
49,95.8227112039802,0.8038408086211427,0.8144143742478789
50,97.77040027896845,0.803977509543943,0.8147629395548993
51,99.7313966973933,0.804501658684705,0.8161016919567251
52,101.6460208209752,0.8043298366739555,0.815662438745484
53,103.59527677648366,0.8045419840420653,0.8162048373762923
54,105.54982158693875,0.8046910168751669,0.816586222807194
55,107.53832749889409,0.8042718398155065,0.815514260137172
56,109.56178898121965,0.8047039473138957,0.8166193264222222
57,111.52839067650794,0.8045457956156867,0.816214587835406
58,113.48315052990746,0.8049614017004866,0.817278900004211
59,115.46777658558,0.8049238941363763,0.8171827550401134
60,117.38064456647658,0.8051194417490574,0.8176842149382688
61,119.32928864547348,0.8055017170551836,0.8186659720049099
62,121.3602629607575,0.8052829995197884,0.8181040270666412
63,123.31408306204688,0.8051487133260862,0.8177593219059568
64,125.28677005661,0.8051782004608374,0.8178349933748135
65,127.24648963478661,0.8054456861819559,0.8185219532421995
66,129.2654576688942,0.805365752611478,0.81831656803932
67,131.18670521347988,0.8050236878355623,0.8174386019385067
68,133.20353452311468,0.8055376847867091,0.8187584434063792
69,135.17311618049908,0.8049241142884125,0.8171833193126042
70,137.13292053635942,0.8053563405138882,0.8182923896890322
71,139.0989816083709,0.8050340864368062,0.8174652689690571
72,141.07485277039873,0.8050922643312676,0.8176144914030631
73,143.08745611732877,0.8052023253877648,0.8178969125769034
74,145.06557504562306,0.8053994193547275,0.8184030627230138
75,147.03452974625623,0.8055053003965397,0.8186751838455265
76,148.99883906718944,0.8050832440643407,0.8175913521003186
77,150.915443137256,0.8049784112787328,0.8173225075776651
78,152.93123655537653,0.8050612789631715,0.8175350104493996
79,154.92627940877605,0.8050243420039709,0.8174402794999981
80,156.90116788083506,0.804764893065349,0.8167753850373842
81,158.84711264476027,0.804999683230718,0.8173770479809268
82,160.81908278583182,0.8050556581106787,0.8175205936844059
83,162.79045967130054,0.8050625461894408,0.8175382607795072
84,164.71225283023273,0.8046011583024181,0.8163562336218634
85,166.68559307432628,0.8044664385103398,0.8160116221332457
86,168.64817869010247,0.8046835570891985,0.8165671257759407
87,170.68029109826077,0.8047251327302666,0.8166735685977382
88,173.0370390830994,0.8049664094447166,0.8172917379977248
89,175.1220060017358,0.8047091539619824,0.8166326567415545
90,177.13629037660752,0.8045868655771695,0.8163196617506613
91,179.10998262337353,0.804828474754025,0.8169382452041876
92,181.06635902721882,0.8049016055910362,0.8171256304834115
93,183.0162208636707,0.8046035046562648,0.8163622376695694
94,184.99513710077883,0.8046676719793124,0.8165264623691241
95,187.02486950893712,0.8043064194013435,0.8156026036866584
96,188.9875527973113,0.8046285724133672,0.8164263876564688
97,190.9577108258885,0.8044561235042126,0.81598524626717
98,192.97280691660703,0.8041997448502013,0.8153301228860901
99,194.94673180462934,0.804189995575926,0.8153052275365965
100,196.93473978716648,0.8041050324545693,0.8150883216284027
101,198.91685345256818,0.8043641260933818,0.8157500668836966
