energy_joules,info_gain_nats
0.0,0.0
0.1201044699697495,0.5466848307385842
0.6418603143831492,0.6050343219559755
1.2995153724644186,0.6336351654186527
3.7250272471431494,0.648352064598639
5.693586940589428,0.6597715737643771
7.260539185553074,0.6676010551439953
8.788893188066602,0.673197168011282
10.360304319912434,0.6784119764958171
11.873416526412012,0.6822778898527934
13.45551242175293,0.6879691099329581
15.018394633409617,0.6922665387994703
16.578448050538658,0.6965613887145855
18.10630838711369,0.6999709169350953
18.991117074836254,0.7029886329122389
19.555211944900392,0.7053657768638599
20.115911030796052,0.7073849008946259
20.67847796519971,0.7096133439046534
21.276126913633348,0.7120914434938473
21.884516455536247,0.7144602490168891
22.63695497816217,0.7165344826035427
23.760627788345698,0.7190923497941853
24.87016072340262,0.7204522112222314
25.96492498220682,0.7225132007776913
27.086166999304055,0.7246200849477642
28.20235520932996,0.7264661602111726
29.359170814131026,0.7283652632520043
30.48982733234298,0.7301194642913724
31.595213905931715,0.7312031739795818
32.66052367240417,0.7329918733587996
33.786750699072485,0.7349905921629913
34.939689434512374,0.7365583464129771
36.355736680683016,0.7385332840393034
37.93852569039369,0.7404552509189822
39.555810278755544,0.742123134462326
41.256961374875544,0.7438624436859606
42.99229730171287,0.74551141894506
44.65897827807164,0.7474119493998619
46.151838639589556,0.749004452488636
47.53221061302066,0.750724834806375
48.79996623241508,0.7520864778869448
50.07357795754075,0.7526273536348658
51.35065689626848,0.7536873128785224
52.625228682895894,0.7554554295787469
53.97606777836263,0.7569064043462851
55.29351966529453,0.7580440872886102
56.98494815247393,0.759074206032057
57.913756177700876,0.7601981221385272
58.61743416009474,0.7609424838752366
59.33442675226224,0.7620174987578994
60.03916133699822,0.763072320914886
60.73690926987064,0.7638771577718821
61.45085630545677,0.7658939455778705
62.15224196266198,0.7664316778342829
62.86088706254267,0.7672907936932856
63.57792166506934,0.7677227082921264
64.28983266674018,0.7682785963194763
65.00827788642704,0.7697408004564027
65.7284452982545,0.7706627028127455
66.44475452611601,0.771437747786135
67.1681768967315,0.7717848832163748
67.89423409434855,0.7722517636047713
68.60486748698891,0.7727388210215165
69.31385915826905,0.7727921490680459
70.02548731881845,0.7728783309483918
70.7361846900872,0.7729863235463106
71.4507470272609,0.7728452052313945
72.16507342134261,0.7739702908274805
72.86847585760415,0.7745418506557046
73.58623867080522,0.7747781092932731
74.30121638714792,0.7748566939700392
75.00909851220584,0.7750548092513119
75.72882622780538,0.7749696744464353
76.44193725382041,0.7760341613072361
77.15537887924994,0.775679860319498
77.86121408486187,0.7766978264091633
78.57504689657664,0.7767219281933732
79.29129478512967,0.776580062412972
80.00904060947799,0.7763133230123962
80.72313786693073,0.7769723309450418
81.43847380872094,0.7774385593346173
82.16739325682795,0.777261144732563
82.88199963836598,0.7771801105310191
83.59770142197586,0.7776776072480855
84.29968215755056,0.7775168111934937
85.01401099138009,0.7790872056617265
85.72576711499667,0.7780036060840605
86.43446560589183,0.7791605856304559
87.16012602510584,0.7782285000497764
87.86365422486246,0.7790060524395539
88.58706652064443,0.7792021580145014
89.29720461908377,0.7802988139659209
90.01851545676386,0.7804497149571101
90.75688476387286,0.7804540803118524
91.47482746767187,0.7810264983030538
92.24687848033108,0.7813135942524331
93.04508481475688,0.780911509216027
93.80600224223542,0.7816225360948151
94.52073294013417,0.7819386258169481
95.2349594754386,0.78243387027662
96.38585714086342,0.7819039826887814
97.11300589427375,0.7807713837891952
97.82965461289083,0.7820371034571812
98.56904246687532,0.782480406137374
99.33736104798544,0.7819805102747955
100.10905672813846,0.783044509476141
100.88485969584906,0.7830965989894951
101.59866890893746,0.782537752709946
102.31526414637005,0.782691010779665
103.04822926115871,0.7822279803393148
103.76833853482593,0.7829471002898725
104.47551372199393,0.7824697836993818
105.23900874814379,0.7826921047451098
106.01491411351228,0.7832054526122928
106.75753426226115,0.782243720487611
107.48344402603067,0.7827024978347491
108.20545208163692,0.7832223011781453
108.90882303820024,0.7822827970656618
109.636034726483,0.7831401405110034
110.35627451157916,0.7819950754271927
111.07872697813009,0.7826195704469211
111.79432397468878,0.7824087359630736
112.51498573028363,0.782627274968739
113.23126112886918,0.7828351075325892
113.95722240546405,0.7820516507691117
114.67081493849409,0.7828205946557852
115.40092723143827,0.782089469593506
116.11068411929311,0.7812014971983162
116.83220446542956,0.7826354599649117
117.56647217596185,0.7813352567736566
118.2860108546735,0.7817303027794975
119.02115338346934,0.7817412116658805
